generation,N_shifts,logPrior,logLik,eventRate,acceptRate
8260000,58,-202.656,-11479.2,54.537,0.3001
8270000,57,-202.179,-11432.6,56.6687,0.3086
8280000,51,-183.521,-11440.4,60.8732,0.3189
8290000,51,-174.679,-11452.1,60.4399,0.3139
8300000,50,-165.639,-11395.2,50.3299,0.3088
8310000,46,-157.801,-11391.7,43.703,0.312
8320000,59,-203.069,-11456.4,54.5494,0.3055
8330000,46,-162.166,-11424.2,48.6313,0.309
8340000,44,-154.936,-11484.7,49.861,0.3035
8350000,58,-214.597,-11408.2,56.3838,0.3086
8360000,50,-189.162,-11410.7,53.9509,0.3064
8370000,51,-196.639,-11379.4,57.7541,0.3021
8380000,52,-189.112,-11338.5,57.0204,0.302
8390000,56,-193.875,-11322.4,59.0637,0.2965
8400000,54,-188.56,-11303.4,50.912,0.3036
8410000,66,-217.464,-11333.6,53.4407,0.3043
8420000,56,-204.509,-11355.2,66.2867,0.3103
8430000,56,-190.156,-11382.8,50.324,0.3097
8440000,69,-229.639,-11330.9,75.239,0.3046
8450000,62,-227.728,-11349.1,64.4509,0.3067
8460000,53,-188.411,-11362.5,55.7648,0.312
8470000,57,-199.505,-11344.8,54.3683,0.2936
8480000,56,-193.041,-11419.4,68.1806,0.3015
8490000,58,-198.52,-11338.5,73.6354,0.3062
8500000,60,-206.729,-11316.5,64.8228,0.307
8510000,67,-224.058,-11303.6,71.6076,0.3056
8520000,66,-216.557,-11394.7,67.7615,0.314
8530000,55,-198.333,-11349.9,45.5886,0.2984
8540000,59,-203.697,-11345.7,47.7258,0.3045
8550000,57,-198.908,-11331.8,54.9884,0.3049
8560000,40,-136.297,-11374.5,38.5002,0.3031
8570000,52,-189.355,-11384,58.7284,0.3055
8580000,51,-187.584,-11367.5,54.8026,0.3186
8590000,55,-185.968,-11381.5,53.3553,0.3074
8600000,55,-185.063,-11396.3,56.4578,0.3
8610000,57,-197.134,-11370.6,63.044,0.3158
8620000,54,-189.057,-11446.1,49.5717,0.3131
8630000,55,-185.519,-11415.6,50.5473,0.306
8640000,66,-215.833,-11422.5,70.1499,0.3063
8650000,62,-203.824,-11418.9,43.494,0.3173
8660000,56,-176.507,-11416.7,60.9671,0.3137
8670000,63,-204.056,-11360.5,49.0108,0.3043
8680000,55,-186.791,-11320.6,63.8184,0.3113
8690000,65,-209.509,-11356.3,51.4835,0.2986
8700000,71,-228.647,-11371.6,56.4483,0.3187
8710000,72,-231.038,-11321.4,78.9264,0.3048
8720000,66,-215.645,-11335.3,62.7161,0.3064
8730000,80,-250.009,-11285.1,81.8302,0.3042
8740000,69,-227.559,-11319.3,57.3483,0.3157
8750000,65,-216.912,-11322.9,81.5643,0.2947
8760000,71,-237.952,-11345.8,64.9905,0.296
8770000,68,-230.202,-11377.6,63.6874,0.2994
8780000,68,-217.737,-11320.8,75.8299,0.3121
8790000,68,-225.994,-11346.7,68.4559,0.2898
8800000,74,-237.25,-11331.4,87.0487,0.3074
8810000,76,-261.074,-11272.2,81.1302,0.3002
8820000,58,-200.358,-11259.9,67.4343,0.3081
8830000,62,-211.45,-11294.6,62.4427,0.2961
8840000,67,-222.513,-11274.2,76.0742,0.3011
8850000,57,-192.645,-11274.2,50.0743,0.2988
8860000,61,-204.293,-11264.1,50.4872,0.303
8870000,62,-205.199,-11237.6,55.6292,0.2967
8880000,62,-200.906,-11304.7,66.0509,0.3002
8890000,48,-175.863,-11359.3,38.1951,0.3036
8900000,57,-188.88,-11356.3,71.9389,0.3016
8910000,65,-207.411,-11305.2,67.531,0.3003
8920000,52,-177.104,-11252.2,52.5527,0.3079
8930000,47,-161.222,-11277.2,45.5884,0.2998
8940000,59,-191.624,-11236.3,61.4107,0.3001
8950000,74,-244.32,-11326.2,83.8514,0.3014
8960000,62,-197.164,-11329.1,59.9455,0.3119
8970000,55,-187.21,-11341.7,40.0957,0.3078
8980000,59,-187.999,-11257.7,55.4062,0.3076
8990000,56,-185.759,-11269.6,50.6055,0.2963
9000000,69,-218.735,-11298.7,69.4829,0.2976
9010000,57,-185.451,-11290.1,61.0988,0.3049
9020000,61,-196.066,-11250.4,54.1655,0.3025
9030000,61,-207.357,-11265.3,63.1238,0.2951
9040000,54,-184.228,-11350.8,39.4552,0.3057
9050000,57,-193.567,-11388.9,51.7965,0.3072
9060000,54,-178.926,-11359.1,59.1049,0.3014
9070000,67,-225.106,-11399,67.4214,0.3043
9080000,58,-192.323,-11346.6,62.4724,0.3158
9090000,56,-178.065,-11346.9,52.5042,0.3061
9100000,56,-194.139,-11370.2,54.9173,0.3053
9110000,47,-168.584,-11306,48.5252,0.3007
9120000,54,-194.191,-11328.7,41.4686,0.3006
9130000,48,-168.521,-11289.2,50.2632,0.3048
9140000,43,-157.772,-11297.1,50.6594,0.3071
9150000,49,-173.298,-11333.1,47.5711,0.3034
9160000,55,-183.525,-11331,52.502,0.3042
9170000,54,-181.118,-11336.9,57.4927,0.31
9180000,47,-169.709,-11359.5,42.3713,0.3075
9190000,67,-221.769,-11341.9,62.9128,0.3048
9200000,52,-179.823,-11387.3,58.6247,0.3158
9210000,51,-188.869,-11413.4,54.1189,0.3045
9220000,47,-173.831,-11373.8,60.9058,0.3083
9230000,47,-171.193,-11372.1,55.2114,0.3043
9240000,61,-201.033,-11352,53.1558,0.2988
9250000,50,-169.139,-11411.7,54.0734,0.3048
9260000,56,-184.745,-11465,56.6402,0.3113
9270000,45,-147.819,-11494.4,44.4969,0.3127
9280000,45,-153.806,-11458.4,45.3709,0.3103
9290000,45,-161.125,-11450.1,40.3547,0.3112
9300000,50,-170.13,-11455,41.8769,0.3139
9310000,52,-172.911,-11467,59.1661,0.309
9320000,39,-147.181,-11395.1,30.3324,0.3077
9330000,38,-138.939,-11447.2,34.0061,0.2992
9340000,53,-182.964,-11443.5,70.666,0.3115
9350000,56,-193.678,-11439.6,31.8283,0.311
9360000,58,-191.239,-11449.5,71.0299,0.3096
9370000,49,-162.028,-11430.1,41.2044,0.31
9380000,46,-163.548,-11434.9,47.0884,0.3099
9390000,40,-147.407,-11395.3,50.6843,0.3104
9400000,52,-177.986,-11438.8,41.7546,0.3033
9410000,45,-152.438,-11423.8,42.6319,0.3136
9420000,53,-183.354,-11488.2,57.9357,0.312
9430000,46,-156.512,-11478.1,56.1465,0.317
9440000,35,-135.706,-11459.7,34.7639,0.3127
9450000,48,-178.462,-11506.1,50.1345,0.3054
9460000,49,-172.546,-11470.6,43.9423,0.3173
9470000,41,-140.233,-11473.6,31.9963,0.3093
9480000,43,-152.811,-11445.9,49.0452,0.305
9490000,46,-161.77,-11462.2,45.6156,0.314
9500000,50,-172.396,-11442.8,48.0262,0.3141
9510000,45,-159.949,-11462.3,45.6129,0.3192
9520000,48,-167.714,-11404.8,45.6807,0.3185
9530000,48,-163.1,-11422.3,53.5119,0.3002
9540000,53,-179.933,-11422.8,37.1436,0.3105
9550000,54,-189.136,-11435.5,50.5615,0.3021
9560000,52,-183.193,-11439.9,43.1702,0.3118
9570000,43,-160.137,-11373.8,45.8198,0.306
9580000,44,-170.188,-11373.5,46.0504,0.3014
9590000,41,-147.503,-11388.1,35.3176,0.2979
9600000,51,-180.348,-11411.5,55.5488,0.3057
9610000,46,-161.078,-11357.1,53.8452,0.3151
9620000,55,-188.227,-11362.5,60.461,0.3067
9630000,54,-185.81,-11354.5,68.9746,0.3077
9640000,45,-156.415,-11421.7,33.8418,0.31
9650000,46,-161.995,-11422.9,45.6553,0.3017
9660000,56,-189.587,-11426.9,64.1241,0.318
9670000,52,-181.062,-11401.5,46.4009,0.3124
9680000,47,-172.718,-11458.8,54.3552,0.3071
9690000,59,-201.633,-11500.2,50.8423,0.313
9700000,48,-170.109,-11477.9,46.4767,0.3114
9710000,54,-184.86,-11402.4,55.9816,0.3106
9720000,46,-154.885,-11394.6,55.7439,0.2995
9730000,40,-138.416,-11373.8,30.2804,0.304
9740000,54,-188.322,-11379.1,53.9887,0.3081
9750000,41,-148.83,-11377.2,35.7958,0.31
9760000,48,-169.629,-11403.9,56.4318,0.3196
9770000,53,-169.425,-11377.6,54.5204,0.3017
9780000,57,-192.08,-11435.7,59.4339,0.3085
9790000,66,-213.706,-11430.9,56.8136,0.3248
9800000,51,-170.854,-11335.5,39.2213,0.3134
9810000,57,-176.546,-11383.1,58.1775,0.3147
9820000,53,-169.546,-11357.9,69.7597,0.3163
9830000,60,-203.951,-11329.9,51.2494,0.3095
9840000,73,-231.854,-11288.1,87.2708,0.3101
9850000,35,-127.662,-11265.7,26.5774,0.3062
9860000,45,-157.596,-11291.1,45.8318,0.3041
9870000,47,-167.395,-11344.8,49.7114,0.2915
9880000,55,-178.395,-11405.3,43.3986,0.3043
9890000,43,-149.136,-11347.9,35.2908,0.3073
9900000,43,-143.15,-11378.4,33.8573,0.3046
9910000,55,-184.75,-11395.5,56.7287,0.3058
9920000,47,-150.203,-11437.4,47.9707,0.3152
9930000,42,-146.183,-11462.3,38.3312,0.3119
9940000,45,-149.704,-11453.8,51.8342,0.3097
9950000,42,-137.084,-11462.8,39.8422,0.3087
9960000,47,-159.927,-11468.5,46.3642,0.311
9970000,39,-147.667,-11475.7,47.8116,0.3079
9980000,43,-161.112,-11463.9,28.1303,0.3038
9990000,59,-207.976,-11456.3,64.4933,0.3147
10000000,50,-171.42,-11514,53.4129,0.3121
10010000,53,-189.337,-11522.4,45.2544,0.3123
10020000,66,-218.393,-11458.4,64.356,0.3142
10030000,59,-191.875,-11431.9,53.8454,0.3143
10040000,57,-186.729,-11444.3,50.866,0.3149
10050000,48,-169.78,-11428.9,50.6726,0.3094
10060000,61,-192.455,-11386.6,71.2981,0.3048
10070000,55,-193.803,-11311.7,49.1711,0.307
10080000,64,-216.338,-11365.3,71.1549,0.3027
10090000,64,-202.173,-11332.8,64.0094,0.3067
10100000,55,-182.605,-11401.7,46.7584,0.3004
10110000,54,-177.169,-11463.4,47.1923,0.3216
10120000,53,-179.616,-11499.3,43.559,0.3179
10130000,49,-164.311,-11433.3,40.6428,0.3174
10140000,60,-206.758,-11443.4,64.3242,0.3119
10150000,52,-175.452,-11417.1,42.7032,0.317
10160000,63,-198.273,-11400.4,57.8687,0.3094
10170000,52,-182.145,-11384.2,38.0782,0.3114
10180000,48,-172.82,-11388,54.7005,0.2982
10190000,47,-166.153,-11398.4,37.9554,0.3014
10200000,58,-201.913,-11355.9,53.2393,0.3017
10210000,57,-192.152,-11373.6,69.7335,0.3139
10220000,53,-181.435,-11392.7,47.4459,0.3103
10230000,47,-168.362,-11494.1,37.2001,0.298
10240000,58,-199.206,-11399.4,49.5359,0.3029
10250000,55,-197.143,-11375.6,44.6657,0.3072
10260000,60,-202.854,-11355.1,58.5882,0.299
10270000,71,-234.069,-11295.5,63.6798,0.3001
10280000,57,-191.021,-11388,60.0562,0.2952
10290000,53,-189.323,-11370.7,56.7218,0.3132
10300000,59,-205.869,-11388.1,52.2668,0.2998
10310000,55,-185.472,-11365.6,53.5571,0.3025
10320000,58,-202.779,-11335.9,57.3927,0.3088
10330000,59,-211.174,-11363.5,60.579,0.3026
10340000,55,-196.112,-11329,53.0472,0.3026
10350000,60,-217.955,-11286.7,53.8289,0.3028
10360000,51,-176.831,-11277,38.5508,0.2965
