generation,N_shifts,logPrior,logLik,eventRate,acceptRate
47170000,67,-156.516,-10611.9,67.3578,0.4383
47180000,53,-139.562,-10593.5,48.6546,0.4356
47190000,57,-153.022,-10529.5,59.9759,0.4259
47200000,62,-155.198,-10534.4,55.7801,0.4237
47210000,54,-142.658,-10490.6,52.998,0.4263
47220000,72,-180.93,-10504.4,69.6475,0.4319
47230000,58,-166.16,-10543.8,52.0274,0.4279
47240000,65,-181.745,-10596.1,53.5474,0.4324
47250000,74,-204.624,-10630.3,64.6767,0.4364
47260000,63,-159.364,-10604.7,73.382,0.4357
47270000,63,-160.498,-10556.8,68.5456,0.4256
47280000,58,-149.216,-10501.9,73.6614,0.4243
47290000,58,-160.605,-10573.6,70.7507,0.4231
47300000,57,-159.923,-10529.9,60.5767,0.428
47310000,48,-137.465,-10572.6,52.1592,0.4253
47320000,71,-180.714,-10557.9,65.318,0.4263
47330000,57,-147.705,-10525,68.9189,0.4226
47340000,55,-144.697,-10491.1,56.7345,0.4182
47350000,68,-173.551,-10469.8,58.0175,0.427
47360000,69,-193.022,-10539.5,67.0366,0.4237
47370000,63,-155.963,-10508.1,63.8786,0.4222
47380000,64,-164.222,-10485.9,79.633,0.4248
47390000,57,-151.796,-10485.8,65.887,0.4196
47400000,49,-126.972,-10487.4,43.0865,0.4267
47410000,61,-156.6,-10495.8,48.7857,0.4306
47420000,70,-185.015,-10508.4,60.8827,0.4327
47430000,52,-135.686,-10605.2,51.7109,0.4268
47440000,57,-154.852,-10543.7,47.7606,0.4318
47450000,59,-148.796,-10539.9,52.5148,0.4352
47460000,52,-139.834,-10562.3,44.749,0.4286
47470000,69,-183.671,-10578.6,80.4088,0.4309
47480000,63,-154.291,-10522.7,67.302,0.4391
47490000,52,-141.187,-10523.7,42.8982,0.421
47500000,61,-163.95,-10489.7,54.1063,0.417
47510000,59,-168.098,-10515.2,54.7735,0.4251
47520000,63,-166.084,-10533.7,72.0663,0.4272
47530000,66,-170.748,-10540.7,70.8024,0.4232
47540000,70,-178.687,-10560,59.1987,0.4252
47550000,57,-142.017,-10665.6,58.4799,0.4298
47560000,68,-163.761,-10597.7,64.3836,0.4308
47570000,71,-168.623,-10550.7,80.2273,0.4347
47580000,68,-178.459,-10499.6,67.1907,0.4348
47590000,64,-160.857,-10553.7,52.9941,0.4336
47600000,61,-159.658,-10640.1,68.8851,0.428
47610000,45,-118.42,-10716.2,37.8105,0.4351
47620000,52,-141.148,-10733,48.7583,0.4324
47630000,52,-141.573,-10684,50.2767,0.4409
47640000,49,-141.072,-10626.8,35.5996,0.4433
47650000,54,-135.791,-10687,58.5227,0.4375
47660000,41,-107.688,-10602.9,44.4862,0.4225
47670000,60,-154.073,-10642.5,67.768,0.4401
47680000,50,-136.107,-10652.5,55.0108,0.4355
47690000,61,-167.719,-10660.4,63.9359,0.439
47700000,75,-191.477,-10551.2,65.6519,0.4417
47710000,65,-171.515,-10562.1,56.8945,0.4358
47720000,70,-173.315,-10552.1,72.9972,0.4423
47730000,65,-165.749,-10543.2,54.6994,0.4358
47740000,60,-159.985,-10612.9,64.6799,0.4306
47750000,61,-173.312,-10641.7,63.3184,0.4368
47760000,49,-135.533,-10582.7,50.8888,0.4289
47770000,70,-184.734,-10647.9,61.4413,0.4257
47780000,71,-203.657,-10633.8,63.8854,0.4396
47790000,67,-172.664,-10575.5,67.1598,0.421
47800000,48,-128.384,-10555.6,38.8588,0.4303
47810000,58,-153.748,-10549.8,62.6615,0.4276
47820000,56,-147.825,-10570.2,41.4619,0.4298
47830000,46,-133.077,-10541.5,51.5336,0.4309
47840000,55,-147.706,-10550.2,53.3776,0.4254
47850000,62,-176.363,-10563.3,63.9219,0.4289
47860000,51,-144.277,-10520.9,32.8833,0.4268
47870000,54,-146.912,-10550.1,49.3822,0.4373
47880000,62,-169.376,-10521,65.5711,0.4277
47890000,48,-132.962,-10611.9,63.5722,0.4404
47900000,47,-131.96,-10507.7,51.7592,0.4277
47910000,56,-161.993,-10546.3,60.4657,0.4256
47920000,65,-153.877,-10536.6,72.4781,0.4302
47930000,55,-133.126,-10539.7,57.8705,0.4182
47940000,62,-151.728,-10526.4,50.2367,0.4282
47950000,62,-156.203,-10499.5,65.0861,0.4399
47960000,65,-168.308,-10435.6,59.5675,0.4405
47970000,58,-162.214,-10514.9,72.5295,0.425
47980000,67,-179.988,-10539.2,65.1277,0.4321
47990000,52,-147.924,-10552.7,55.0767,0.4279
48000000,68,-166.921,-10509.6,51.7661,0.4336
48010000,44,-119.024,-10510.5,40.8229,0.4193
48020000,53,-141.361,-10530.9,45.7382,0.431
48030000,56,-153.91,-10543.4,43.0604,0.4278
48040000,69,-181.765,-10611.7,53.8606,0.4367
48050000,64,-163.303,-10566.5,66.7139,0.4286
48060000,61,-156.767,-10560.6,64.6862,0.4311
48070000,68,-173.86,-10574.7,72.0863,0.4259
48080000,79,-186.204,-10646.8,71.3278,0.425
48090000,66,-174.692,-10639.7,64.8263,0.4336
48100000,65,-165.407,-10625.6,64.7884,0.4298
48110000,52,-135.092,-10595.9,54.8618,0.4278
48120000,68,-180.292,-10639.7,66.9457,0.4247
48130000,48,-131.652,-10660.3,44.4021,0.427
48140000,65,-176.301,-10662.2,48.9363,0.4395
48150000,68,-178.994,-10657.6,57.26,0.4321
48160000,70,-183.837,-10624.4,53.7473,0.4372
48170000,60,-173.03,-10662.3,62.1104,0.4407
48180000,55,-170.268,-10629.2,52.0334,0.4244
48190000,77,-208.966,-10662.7,95.5439,0.4397
48200000,76,-190.387,-10612.3,91.2645,0.4386
48210000,64,-169.715,-10609.2,63.8327,0.4398
48220000,75,-194.646,-10615.6,70.9247,0.4378
48230000,45,-119.709,-10557.3,39.7225,0.4306
48240000,49,-124.941,-10532.7,37.0647,0.4339
48250000,55,-131.451,-10515.9,53.3441,0.4251
48260000,60,-152.477,-10565.1,75.9914,0.4332
48270000,53,-138.885,-10592.5,55.7392,0.4305
48280000,55,-151.638,-10585.1,58.9707,0.4308
48290000,55,-149.295,-10538.5,51.1817,0.4257
48300000,70,-180.358,-10500.8,86.211,0.4206
48310000,71,-187.479,-10551.7,60.2592,0.4374
48320000,57,-156.479,-10542.7,60.2772,0.4284
48330000,66,-162.412,-10498.2,59.2957,0.4273
48340000,58,-153.92,-10537.9,64.5669,0.4175
48350000,67,-172.427,-10525.1,63.9475,0.4249
48360000,69,-172.399,-10532.1,75.6582,0.4304
48370000,59,-152.476,-10547.6,73.7926,0.4344
48380000,78,-209.89,-10581.2,65.6763,0.4248
48390000,74,-193.607,-10579.8,70.8941,0.4296
48400000,64,-163.058,-10577,67.3874,0.4391
48410000,71,-176.387,-10545.6,64.2585,0.4307
48420000,59,-141.374,-10518.9,62.6335,0.4244
48430000,65,-156.791,-10524.1,71.758,0.4302
48440000,55,-151.356,-10561.7,49.0401,0.4288
48450000,68,-181.71,-10486.5,63.0856,0.4221
48460000,71,-180.498,-10491.3,76.9143,0.4229
48470000,67,-176.225,-10483.9,66.9342,0.423
48480000,69,-181.168,-10527.6,50.3232,0.423
48490000,67,-161.599,-10454.9,76.725,0.4309
48500000,72,-181.562,-10474.6,61.7089,0.4267
48510000,62,-171.732,-10468.9,65.4724,0.4322
48520000,82,-201.689,-10478.2,77.5282,0.4339
48530000,70,-177.986,-10473.4,80.2243,0.4228
48540000,62,-163.879,-10509.3,67.1034,0.4217
48550000,61,-158.675,-10532.5,64.4565,0.4205
48560000,65,-176.578,-10513.8,58.4667,0.428
48570000,72,-183.497,-10562,77.8267,0.4264
48580000,62,-169.664,-10569.3,63.3125,0.4374
48590000,74,-202.877,-10516.8,82.8152,0.4232
48600000,65,-169.238,-10566.3,65.0827,0.4239
48610000,69,-167.534,-10527.3,60.3839,0.4269
48620000,69,-169.595,-10520.1,63.6056,0.4319
48630000,58,-157.742,-10485.6,56.6041,0.4298
48640000,66,-166.245,-10542.8,75.7904,0.4269
48650000,64,-163.09,-10572.8,61.0464,0.4374
48660000,65,-166.435,-10554.4,63.1828,0.4252
48670000,57,-141.1,-10552.3,54.766,0.4212
48680000,61,-159.639,-10482.9,66.1136,0.4224
48690000,67,-169.811,-10495.9,71.0222,0.4293
48700000,63,-168.287,-10423.8,54.9338,0.4271
48710000,59,-156.415,-10499.6,48.543,0.4219
48720000,64,-157.065,-10552.6,59.4841,0.4375
48730000,69,-179.839,-10538,66.7722,0.4311
48740000,77,-193.681,-10518.2,72.7478,0.4295
48750000,93,-228.805,-10546.1,109.043,0.4277
48760000,74,-197.468,-10487.8,84.9001,0.4275
48770000,82,-209.831,-10527.2,81.2597,0.4343
48780000,73,-197.195,-10527.2,70.2848,0.4252
48790000,65,-173.197,-10501.8,61.9691,0.437
48800000,69,-176.644,-10478.4,74.9594,0.43
48810000,78,-205.886,-10457.9,85.397,0.425
48820000,75,-186.893,-10549.4,71.7764,0.4317
48830000,72,-191.057,-10468.3,80.6571,0.4323
48840000,53,-142.693,-10447.6,59.258,0.4186
48850000,44,-121.59,-10488.7,49.2446,0.4323
48860000,67,-176.828,-10481.3,63.5391,0.4268
48870000,62,-164.009,-10436.2,56.9251,0.4324
48880000,64,-180.766,-10497.8,65.9111,0.4223
48890000,66,-188.184,-10527.6,75.7889,0.4299
48900000,55,-155.341,-10515.3,50.0809,0.4405
48910000,58,-155.639,-10472.6,62.2003,0.4209
48920000,75,-195.735,-10479.4,96.1784,0.4273
48930000,57,-148.936,-10435.5,63.7711,0.4116
48940000,48,-132.852,-10472.6,47.8352,0.4242
48950000,60,-163.785,-10549.1,56.8052,0.4322
48960000,61,-158.639,-10568.9,66.4604,0.4302
48970000,69,-184.045,-10552.4,59.8123,0.4196
48980000,80,-200.694,-10599.7,69.107,0.4364
48990000,67,-164.214,-10544.2,60.7668,0.4335
49000000,77,-192.85,-10561.4,81.7484,0.4356
49010000,71,-180.935,-10464.7,83.3979,0.4171
49020000,65,-189.398,-10491.3,65.4799,0.4304
49030000,67,-188.311,-10505.2,64.638,0.43
49040000,62,-165.886,-10559.7,54.5743,0.4337
49050000,56,-153.792,-10491.8,53.6253,0.4261
49060000,66,-169.883,-10523.6,83.7336,0.423
49070000,66,-170.635,-10487.7,61.8497,0.4181
49080000,51,-140.603,-10539.5,44.5695,0.4192
49090000,62,-167.992,-10543.6,60.0094,0.4269
49100000,68,-170.663,-10583.3,54.5803,0.4194
49110000,61,-158.959,-10478.9,66.7143,0.4258
49120000,45,-131.011,-10528.3,43.9505,0.4321
49130000,49,-138.75,-10475.7,61.789,0.4243
49140000,54,-142.7,-10500.3,51.711,0.4225
49150000,57,-150.761,-10515,51.0527,0.4323
49160000,53,-144.74,-10518,40.6043,0.4179
49170000,46,-138.277,-10439.3,47.2589,0.4201
49180000,64,-181.098,-10475.3,63.5642,0.4226
49190000,57,-151.815,-10515.4,58.6218,0.4256
49200000,65,-171.806,-10556,72.7514,0.4258
49210000,80,-204.252,-10549.2,85.2918,0.4374
49220000,65,-172.406,-10499.2,62.8169,0.4314
49230000,53,-151.794,-10518.2,60.8279,0.4281
49240000,62,-170.202,-10470.2,64.7755,0.43
49250000,68,-178.222,-10469.8,87.4222,0.4139
49260000,70,-186.603,-10467.3,67.4453,0.4333
49270000,62,-176.87,-10490.1,62.8591,0.4223
49280000,70,-183.776,-10506.8,83.2014,0.4203
49290000,68,-176.344,-10484,77.1381,0.4289
49300000,54,-155.234,-10508.9,52.5064,0.4204
49310000,63,-175.787,-10526.7,60.0278,0.4217
49320000,72,-197.728,-10587.8,68.8823,0.4336
49330000,64,-174.571,-10572.2,61.2902,0.433
49340000,75,-196.759,-10504.8,75.6647,0.4317
49350000,66,-178.624,-10513.8,53.7814,0.424
49360000,64,-161.131,-10466.8,63.9741,0.4267
49370000,47,-130.481,-10448.9,47.0233,0.4254
49380000,70,-178.331,-10517.6,55.4295,0.4225
49390000,78,-197.449,-10508.5,70.3518,0.4228
49400000,70,-179.991,-10510,63.947,0.4349
49410000,67,-180.062,-10532.2,62.1719,0.4373
49420000,53,-136.801,-10531.6,52.6246,0.4249
49430000,44,-115.274,-10550.8,45.5941,0.4326
49440000,58,-148.121,-10547.9,61.182,0.4325
49450000,69,-178.752,-10643.3,74.4361,0.4362
49460000,63,-170.854,-10541.5,44.9593,0.4268
49470000,74,-190.467,-10561.1,62.7499,0.432
49480000,75,-190.872,-10514.5,85.3668,0.4332
49490000,66,-181.225,-10580.7,86.1929,0.4279
49500000,76,-191.694,-10566.7,69.1275,0.4252
49510000,71,-188.553,-10567.1,55.8116,0.4264
49520000,58,-159.801,-10504.7,46.6013,0.4309
49530000,74,-187.767,-10540.1,56.3849,0.4181
49540000,61,-159.607,-10543.4,59.5554,0.4285
49550000,61,-162.883,-10542.1,55.2125,0.4152
49560000,58,-149.726,-10541.4,52.9454,0.4321
49570000,71,-179.799,-10589.2,72.0482,0.4263
49580000,83,-206.016,-10632.8,76.3599,0.4339
49590000,71,-183.88,-10569.7,69.7331,0.4399
49600000,61,-167.443,-10599.9,55.0258,0.4311
49610000,57,-147.349,-10559,60.0722,0.4367
49620000,55,-149.383,-10620.2,54.1396,0.4317
49630000,61,-144.544,-10600.5,50.2002,0.4272
49640000,57,-143.091,-10593.3,62.6278,0.4348
49650000,52,-140.568,-10532.8,50.8195,0.4327
49660000,53,-143.278,-10533.6,44.3219,0.4265
49670000,64,-170.699,-10541.2,63.4116,0.4322
49680000,63,-171.236,-10552.6,57.6957,0.4236
49690000,63,-162.03,-10597.7,73.5738,0.4337
49700000,64,-167.829,-10565,74.8592,0.4393
49710000,65,-177.902,-10607.9,62.8582,0.4295
49720000,69,-179.578,-10572.5,57.5213,0.4254
49730000,59,-144.841,-10483.2,54.0191,0.4357
49740000,76,-180.53,-10511.7,74.7013,0.4328
49750000,67,-169.726,-10547.4,74.5333,0.4326
49760000,62,-161.336,-10617.2,57.3472,0.4287
49770000,61,-154.884,-10590.5,68.8885,0.4232
49780000,62,-158.233,-10557.3,62.3385,0.4449
49790000,63,-166.965,-10553.8,56.6979,0.4377
49800000,71,-179.506,-10560.5,65.4007,0.4307
49810000,72,-184.174,-10569.7,77.6645,0.4303
49820000,89,-209.218,-10523.4,70.1103,0.425
49830000,74,-185.541,-10522.2,56.3926,0.4191
49840000,72,-179.708,-10489.2,78.0838,0.4144
49850000,69,-177.943,-10457.1,72.0282,0.4277
49860000,72,-176.19,-10481.2,69.7141,0.4215
49870000,49,-128.038,-10526.8,59.0091,0.427
49880000,65,-168.626,-10507.7,61.0227,0.431
49890000,82,-202.951,-10531.8,76.7261,0.4278
49900000,60,-154.416,-10511.8,49.8762,0.4183
49910000,74,-180.529,-10457.7,57.2742,0.4257
49920000,72,-176.823,-10543.6,84.9473,0.4333
49930000,76,-175.736,-10456,64.057,0.4284
49940000,83,-204.843,-10587.7,86.8051,0.4238
49950000,74,-178.855,-10597.9,79.2207,0.4342
49960000,60,-153.178,-10604.3,58.8343,0.4289
49970000,55,-148.589,-10592.4,46.3765,0.4212
49980000,61,-160.333,-10582.4,56.0245,0.4251
49990000,48,-139.645,-10508.2,50.2214,0.4189
50000000,67,-168.276,-10527.8,69.3144,0.4155
50010000,62,-156.762,-10547.9,57.2221,0.4292
50020000,62,-160.957,-10540,56.2649,0.4324
50030000,58,-152.989,-10511.8,52.7044,0.4281
50040000,55,-152,-10508.2,61.9863,0.4265
50050000,63,-164.837,-10574.5,50.2,0.4306
50060000,70,-191.088,-10563.6,67.6634,0.4374
50070000,70,-187.876,-10634.2,66.885,0.4302
50080000,69,-177.977,-10638.7,69.55,0.4356
50090000,72,-190.386,-10650,65.6942,0.4364
50100000,57,-144.029,-10650.8,62.8035,0.4454
50110000,62,-164.108,-10570,53.3909,0.4326
50120000,58,-159.272,-10613.8,56.2642,0.434
50130000,58,-145.661,-10564.5,51.3277,0.4281
50140000,69,-183.24,-10559.8,54.817,0.4372
50150000,61,-160.539,-10540.5,52.4095,0.429
50160000,58,-146.517,-10604.4,72.2443,0.4314
50170000,62,-163.843,-10603,59.1883,0.4361
50180000,55,-152.361,-10616.8,59.796,0.4298
50190000,59,-150.964,-10637.5,74.2411,0.4361
50200000,55,-151.379,-10565.5,45.6283,0.4235
50210000,54,-146.791,-10597.6,47.7074,0.4235
50220000,64,-166.054,-10632.3,64.5748,0.4393
50230000,55,-153.304,-10641.3,53.5609,0.4351
50240000,58,-154.197,-10646,51.4728,0.4347
50250000,65,-167.978,-10644.5,50.0191,0.4331
50260000,82,-190.6,-10656.1,82.3356,0.4355
50270000,66,-161.567,-10678.3,55.1853,0.4402
50280000,52,-141.571,-10630.2,50.3579,0.4413
50290000,54,-142.373,-10613.9,70.6561,0.4279
50300000,60,-144.729,-10563.9,66.01,0.4277
50310000,56,-142.435,-10656.9,43.6907,0.4337
50320000,65,-150.249,-10586.2,71.1893,0.4267
50330000,72,-173.808,-10510.8,69.426,0.4307
50340000,66,-158.996,-10515.4,54.1337,0.4407
50350000,72,-176.885,-10526.6,59.5737,0.4334
50360000,75,-184.65,-10542.1,64.9013,0.4381
50370000,74,-180.465,-10511,72.1916,0.4375
50380000,68,-179.927,-10551.3,67.9896,0.4305
50390000,70,-173.612,-10523.4,78.8347,0.4271
50400000,77,-188.204,-10575,73.2341,0.4406
50410000,65,-169.034,-10578.8,59.2266,0.4335
50420000,61,-166.901,-10522.9,66.8461,0.4258
50430000,66,-167.872,-10503,73.0716,0.4333
50440000,48,-139.881,-10533.7,40.263,0.4344
50450000,50,-136.005,-10559.5,58.0085,0.4262
50460000,58,-158.993,-10546,70.4615,0.4304
50470000,56,-144.379,-10551,52.1889,0.4302
50480000,49,-132.227,-10559.1,58.5219,0.4212
50490000,49,-130.205,-10571.7,41.9474,0.4279
50500000,46,-123.511,-10531.6,42.1908,0.4213
50510000,58,-146.738,-10505.6,70.0836,0.4255
50520000,52,-135.171,-10532.5,43.7848,0.4291
50530000,60,-147.984,-10591.9,47.0134,0.4383
50540000,54,-142.56,-10631.8,50.4399,0.4309
50550000,54,-142.033,-10511.8,46.9434,0.43
50560000,53,-140.836,-10524.6,59.3295,0.4238
50570000,77,-196.835,-10558.8,68.9874,0.4291
50580000,70,-182.323,-10542.3,63.931,0.4397
50590000,71,-178.599,-10591.7,80.3567,0.4288
50600000,63,-179.57,-10573.7,72.3574,0.4267
50610000,58,-145.947,-10535.2,69.7714,0.4232
50620000,53,-136.445,-10545.3,44.6883,0.4264
50630000,59,-149.802,-10491.1,56.4328,0.4183
50640000,67,-180.957,-10537.6,84.7826,0.4211
50650000,77,-188.186,-10546,63.2679,0.4218
50660000,71,-168.664,-10542.3,79.4529,0.4283
50670000,53,-151.868,-10514.3,56.409,0.4257
50680000,57,-148.789,-10529.1,59.2369,0.4315
50690000,56,-153.695,-10467.5,52.9189,0.4198
50700000,70,-177.795,-10500.9,74.3371,0.429
50710000,72,-187.558,-10564.5,69.0952,0.4177
50720000,60,-160.951,-10522.8,47.0103,0.4225
50730000,62,-167.678,-10503.2,52.3973,0.4192
50740000,65,-176.759,-10488.1,71.3487,0.4271
50750000,51,-141.841,-10504,57.6978,0.4239
50760000,54,-144.299,-10502.4,51.8495,0.4263
50770000,73,-182.881,-10526.6,72.6937,0.4363
50780000,61,-172.82,-10555.5,69.4916,0.4209
50790000,55,-163.968,-10502.2,47.825,0.4282
50800000,53,-149.506,-10541.4,48.4411,0.4259
50810000,64,-162.911,-10499.4,64.865,0.4213
50820000,59,-157.251,-10515.9,53.7669,0.4342
50830000,56,-154.354,-10468,70.6604,0.4218
50840000,55,-142.123,-10510.5,46.4626,0.4156
50850000,64,-159.266,-10431.2,63.8462,0.4176
50860000,70,-181.154,-10468.8,75.2139,0.418
50870000,61,-150.635,-10448.8,55.5814,0.4201
50880000,58,-160.424,-10412.4,51.4207,0.4158
50890000,63,-160.327,-10427.5,54.0239,0.4067
50900000,62,-170.223,-10473.2,69.7894,0.4216
50910000,68,-180.401,-10518.6,69.5559,0.4177
50920000,67,-182.425,-10474.5,58.1557,0.4234
50930000,76,-193.921,-10510.2,81.9274,0.4256
50940000,55,-142.86,-10493.4,59.6308,0.4292
50950000,55,-142.338,-10473.4,58.2621,0.424
50960000,66,-169.015,-10478,62.0132,0.4223
50970000,48,-135.206,-10455.2,54.3305,0.4295
50980000,53,-146.495,-10509.9,64.9317,0.422
50990000,68,-181.887,-10500.1,62.9008,0.4332
51000000,63,-167.448,-10496.4,68.67,0.4213
51010000,78,-201.119,-10486.6,77.3286,0.4344
51020000,76,-186.294,-10472.5,82.2154,0.4347
51030000,89,-229.957,-10468.9,94.7946,0.4314
51040000,75,-190.01,-10477,91.674,0.4325
51050000,69,-185.821,-10414.4,68.5145,0.4189
51060000,64,-187.292,-10457.6,68.9296,0.4127
51070000,74,-187.984,-10406.8,76.6039,0.4153
51080000,66,-173.512,-10439.5,60.0826,0.4161
51090000,68,-181.271,-10400,69.8232,0.4309
51100000,86,-205.603,-10446.9,86.2349,0.4179
51110000,94,-229.115,-10467.3,92.0047,0.4229
51120000,74,-192.586,-10453.9,70.3909,0.4266
51130000,85,-203.381,-10448.3,83.7886,0.4211
51140000,86,-227.991,-10472.1,82.914,0.4188
51150000,77,-181.5,-10472.5,73.406,0.4334
51160000,75,-183.267,-10432.6,74.9717,0.4225
51170000,68,-171.622,-10473.9,77.2699,0.4334
51180000,60,-159.271,-10466.3,49.4126,0.4231
51190000,56,-151.541,-10529.1,52.7764,0.424
51200000,59,-159.657,-10559,54.5655,0.4274
51210000,64,-161.569,-10577.7,75.1448,0.4258
51220000,65,-165.055,-10539,57.6177,0.4303
51230000,64,-162.391,-10513.6,64.6335,0.4239
51240000,62,-163.305,-10622,63.5168,0.4269
51250000,71,-186.415,-10566.4,64.8538,0.4228
51260000,71,-173.879,-10527.4,56.1564,0.4306
51270000,67,-172.973,-10474.2,45.2883,0.4259
51280000,61,-162.438,-10487.5,60.1463,0.4287
51290000,82,-209.575,-10485.7,86.1068,0.4355
51300000,70,-180.011,-10479.4,71.6924,0.4229
51310000,55,-147.568,-10538.3,58.3988,0.4249
51320000,69,-182.931,-10517.9,70.0095,0.4175
51330000,69,-182.65,-10542.4,76.4646,0.4317
51340000,68,-168.868,-10568.8,56.4324,0.4344
51350000,59,-151.822,-10648.9,56.2304,0.4289
51360000,65,-173.451,-10579,62.3835,0.4284
51370000,62,-156.412,-10620.5,77.6027,0.4264
51380000,71,-190.672,-10591.4,68.9522,0.4321
51390000,61,-165.503,-10629.6,57.3373,0.4295
51400000,60,-164.973,-10611.4,51.8397,0.4295
51410000,69,-197.333,-10547.8,57.9406,0.432
51420000,75,-199.083,-10517.7,78.6668,0.4268
51430000,81,-200.767,-10553.5,64.6187,0.428
51440000,87,-208.058,-10562.9,89.4912,0.4369
51450000,83,-204.235,-10545.7,92.1271,0.4341
51460000,81,-193.241,-10540.5,77.3926,0.4198
51470000,58,-153.706,-10538.8,56.1038,0.4254
51480000,59,-167.71,-10595.4,59.7557,0.4201
51490000,75,-198.771,-10539.9,80.7343,0.4171
51500000,70,-182.105,-10490.2,70.6913,0.4334
51510000,66,-173.965,-10515.3,60.5842,0.4278
51520000,52,-150.084,-10507.6,60.3252,0.4211
51530000,65,-176.323,-10523.3,69.4142,0.4194
51540000,72,-192.088,-10580.1,55.3187,0.4318
51550000,77,-197.968,-10602.9,71.9769,0.4344
51560000,67,-178.786,-10524.3,64.9827,0.4272
51570000,67,-183.685,-10536.6,58.7088,0.4233
51580000,62,-160.94,-10461,62.5111,0.4311
51590000,78,-185.61,-10475,69.6028,0.429
51600000,65,-169.362,-10481.9,68.6715,0.4262
51610000,62,-167.966,-10462.3,69.4898,0.4247
51620000,53,-140.039,-10492.3,56.6625,0.4274
51630000,61,-158.473,-10447.3,67.4754,0.4335
51640000,61,-160.623,-10480.5,57.3811,0.421
51650000,63,-176.047,-10498.2,77.6523,0.4235
51660000,59,-153.327,-10473.2,63.1515,0.4214
51670000,72,-179.533,-10492.2,67.581,0.4268
51680000,67,-167.04,-10525.4,76.1247,0.4236
51690000,66,-164.39,-10500.5,70.1175,0.4317
51700000,69,-176.01,-10504.7,64.9272,0.422
51710000,72,-185.716,-10502.2,65.1866,0.4158
51720000,68,-178.542,-10497.6,85.0092,0.4265
51730000,57,-154.263,-10571.3,53.7803,0.4258
51740000,57,-139.476,-10537.2,45.3774,0.4333
51750000,68,-174.312,-10510.8,55.7802,0.4227
51760000,52,-133.043,-10521.7,49.5964,0.4163
51770000,62,-160.518,-10564.4,68.6889,0.427
51780000,58,-153.044,-10554.5,53.5104,0.4291
51790000,69,-174.475,-10499.7,64.151,0.4246
51800000,87,-211.596,-10528,91.7835,0.4365
51810000,86,-197.452,-10470,96.4568,0.4379
51820000,80,-195.714,-10511.9,70.7849,0.4273
51830000,76,-194.276,-10514.7,75.2161,0.4293
51840000,73,-189.635,-10482.1,80.5532,0.4319
51850000,64,-167.325,-10504,64.6862,0.431
51860000,68,-185.279,-10526.1,59.2924,0.4289
51870000,65,-180.352,-10510.6,65.5366,0.4341
51880000,78,-193.247,-10520.6,70.314,0.4338
51890000,74,-178.267,-10457.3,74.2305,0.4198
51900000,84,-207.406,-10501.8,72.9233,0.4213
51910000,69,-176.525,-10512.1,83.3879,0.4279
51920000,55,-141.953,-10463.1,53.7737,0.4313
51930000,60,-161.718,-10535.9,59.7867,0.4311
51940000,58,-155.141,-10482.4,53.5987,0.4293
51950000,65,-162.237,-10487.7,70.3253,0.4308
51960000,81,-196.388,-10491.1,77.4552,0.4189
51970000,83,-203.06,-10487.1,63.5276,0.4261
51980000,75,-208.217,-10506.8,73.2362,0.423
51990000,71,-196.722,-10467.3,71.3083,0.4191
52000000,70,-182.918,-10470.2,86.5693,0.4384
52010000,63,-178.376,-10435.5,51.7154,0.4248
52020000,76,-216.217,-10484.9,70.4474,0.4259
52030000,73,-179.69,-10409.6,74.5941,0.4244
52040000,68,-176.499,-10432.5,48.0128,0.4281
52050000,72,-197.077,-10434,71.8338,0.4206
52060000,85,-217.871,-10424.1,89.2226,0.4236
52070000,67,-184.423,-10420.1,64.4959,0.4304
52080000,74,-194.83,-10433.1,83.8219,0.4288
52090000,76,-200.32,-10439.8,102.883,0.4247
52100000,81,-205.315,-10451.8,89.2881,0.435
52110000,92,-227.505,-10450.9,91.5307,0.4218
52120000,74,-202.392,-10477.1,79.4208,0.417
52130000,63,-174.124,-10488.6,66.9762,0.4242
52140000,85,-217.397,-10477.8,80.112,0.4177
52150000,67,-189.11,-10520.8,71.3367,0.4238
52160000,55,-153.795,-10516.2,65.7788,0.4266
52170000,64,-172.199,-10547.3,76.994,0.43
52180000,62,-162.855,-10565.2,62.5219,0.422
52190000,78,-201.963,-10474.2,65.5475,0.4144
52200000,58,-162.497,-10545.1,55.3304,0.4314
52210000,67,-170.895,-10633.1,67.218,0.4338
52220000,69,-187.086,-10585.7,70.7159,0.437
52230000,73,-193.498,-10522.1,66.5454,0.4335
52240000,57,-148.661,-10514,55.132,0.4268
52250000,76,-186.195,-10600.3,82.1719,0.4319
52260000,74,-187.755,-10644.2,75.0087,0.4343
52270000,74,-176.917,-10617.8,63.5927,0.4361
52280000,64,-163.951,-10617.9,77.7573,0.4365
52290000,73,-189.774,-10647.1,63.4589,0.4364
52300000,74,-189.361,-10608.1,63.5557,0.4439
52310000,52,-141.532,-10644.4,43.761,0.4339
52320000,58,-147.521,-10723.3,49.6588,0.4299
52330000,66,-161.752,-10688.9,64.6829,0.436
52340000,51,-136.489,-10706.5,47.2429,0.4359
52350000,61,-157.646,-10648.4,68.3256,0.4388
52360000,58,-152.818,-10672.2,48.176,0.4378
52370000,55,-151.514,-10590.2,45.8144,0.4246
52380000,74,-201.457,-10619.7,74.8719,0.4346
52390000,78,-201.996,-10551.1,72.2022,0.436
52400000,76,-188.796,-10560.1,73.5134,0.4291
